269,198
267,199
268,199
269,199
267,200
268,200
269,200
270,198
271,198
272,198
270,199
271,199
272,199
270,200
271,200
272,200
264,198
265,198
266,198
264,199
265,199
266,199
264,200
265,200
266,200
264,201
265,201
266,201
264,202
265,202
266,202
264,203
265,203
266,203
261,198
262,198
263,198
261,199
262,199
263,199
261,200
262,200
263,200
261,201
262,201
263,201
261,202
262,202
263,202
261,203
262,203
263,203
267,201
268,201
269,201
267,202
268,202
269,202
267,203
268,203
269,203
270,201
271,201
272,201
270,202
271,202
272,202
270,203
271,203
272,203
273,198
274,198
275,198
273,199
274,199
275,199
273,200
274,200
275,200
273,201
274,201
275,201
273,202
274,202
275,202
273,203
274,203
275,203
267,195
268,195
269,195
267,196
268,196
269,196
267,197
268,197
269,197
270,195
271,195
272,195
270,196
271,196
272,196
270,197
271,197
272,197
273,195
274,195
275,195
273,196
274,196
275,196
273,197
274,197
275,197
264,195
265,195
266,195
264,196
265,196
266,196
264,197
265,197
266,197
261,195
262,195
263,195
261,196
262,196
263,196
261,197
262,197
263,197
267,204
268,204
269,204
267,205
268,205
269,205
267,206
268,206
269,206
270,204
271,204
272,204
270,205
271,205
272,205
270,206
271,206
272,206
276,195
277,195
278,195
276,196
277,196
278,196
276,197
277,197
278,197
276,198
277,198
278,198
276,199
277,199
278,199
276,200
277,200
278,200
276,201
277,201
278,201
276,202
277,202
278,202
276,203
277,203
278,203
273,204
274,204
275,204
273,205
274,205
275,205
273,206
274,206
275,206
276,204
277,204
278,204
276,205
277,205
278,205
276,206
277,206
278,206
264,204
265,204
266,204
264,205
265,205
266,205
264,206
265,206
266,206
264,192
265,192
266,192
264,193
265,193
266,193
264,194
265,194
266,194
267,192
268,192
269,192
267,193
268,193
269,193
267,194
268,194
269,194
270,192
271,192
272,192
270,193
271,193
272,193
270,194
271,194
272,194
273,192
274,192
275,192
273,193
274,193
275,193
273,194
274,194
275,194
276,192
277,192
278,192
276,193
277,193
278,193
276,194
277,194
278,194
261,204
262,204
263,204
261,205
262,205
263,205
261,206
262,206
263,206
261,192
262,192
263,192
261,193
262,193
263,193
261,194
262,194
263,194
279,192
280,192
281,192
279,193
280,193
281,193
279,194
280,194
281,194
279,198
280,198
281,198
279,199
280,199
281,199
279,200
280,200
281,200
279,195
280,195
281,195
279,196
280,196
281,196
279,197
280,197
281,197
279,201
280,201
281,201
279,202
280,202
281,202
279,203
280,203
281,203
279,204
280,204
281,204
279,205
280,205
281,205
279,206
280,206
281,206
270,207
271,207
272,207
270,208
271,208
272,208
270,209
271,209
272,209
267,207
268,207
269,207
267,208
268,208
269,208
267,209
268,209
269,209
273,207
274,207
275,207
273,208
274,208
275,208
273,209
274,209
275,209
261,207
262,207
263,207
261,208
262,208
263,208
261,209
262,209
263,209
264,207
265,207
266,207
264,208
265,208
266,208
264,209
265,209
266,209
276,207
277,207
278,207
276,208
277,208
278,208
276,209
277,209
278,209
279,207
280,207
281,207
279,208
280,208
281,208
279,209
280,209
281,209
261,189
262,189
263,189
261,190
262,190
263,190
261,191
262,191
263,191
264,189
265,189
266,189
264,190
265,190
266,190
264,191
265,191
266,191
276,189
277,189
278,189
276,190
277,190
278,190
276,191
277,191
278,191
273,189
274,189
275,189
273,190
274,190
275,190
273,191
274,191
275,191
270,189
271,189
272,189
270,190
271,190
272,190
270,191
271,191
272,191
267,189
268,189
269,189
267,190
268,190
269,190
267,191
268,191
269,191
279,189
280,189
281,189
279,190
280,190
281,190
279,191
280,191
281,191
294,198
295,198
296,198
294,199
295,199
296,199
294,200
295,200
296,200
291,198
292,198
293,198
291,199
292,199
293,199
291,200
292,200
293,200
291,201
292,201
293,201
291,202
292,202
293,202
291,203
292,203
293,203
288,198
289,198
290,198
288,199
289,199
290,199
288,200
289,200
290,200
288,201
289,201
290,201
288,202
289,202
290,202
288,203
289,203
290,203
285,201
286,201
287,201
285,202
286,202
287,202
285,203
286,203
287,203
285,198
286,198
287,198
285,199
286,199
287,199
285,200
286,200
287,200
294,201
295,201
296,201
294,202
295,202
296,202
294,203
295,203
296,203
297,198
298,198
299,198
297,199
298,199
299,199
297,200
298,200
299,200
297,201
298,201
299,201
297,202
298,202
299,202
297,203
298,203
299,203
291,195
292,195
293,195
291,196
292,196
293,196
291,197
292,197
293,197
294,195
295,195
296,195
294,196
295,196
296,196
294,197
295,197
296,197
297,195
298,195
299,195
297,196
298,196
299,196
297,197
298,197
299,197
