[CORESWAP] dll=E:\PYTHON\CoreSwap\versions\1.20.1\cpp\build-msvc\bin\block_probe.exe size=370688
[CORESWAP] crash handler installed
blocks file: magic=0x57474232 seed=-8248318472910187742 size=4 origin=(-288,-256) minY=-64 height=384
[COMP] vein_toggle 220 0.000000
[COMP] vein_toggle 224 0.000000
[COMP] vein_toggle 228 0.000000
[COMP] vein_toggle 232 0.000000
[COMP] vein_toggle 236 0.000000
[COMP] vein_toggle 240 0.000000
[COMP] vein_toggle 244 0.000000
[COMP] vein_toggle 248 0.000000
[COMP] vein_toggle 252 0.000000
[COMP] vein_toggle 256 0.000000
[COMP] vein_toggle 260 0.000000
[COMP] vein_toggle 264 0.000000
[COMP] vein_toggle 268 0.000000
[COMP] vein_toggle 272 0.000000
[COMP] vein_toggle 276 0.000000
[COMP] vein_toggle 280 0.000000
[COMP] vein_toggle 284 0.000000
[COMP] vein_toggle 288 0.000000
[COMP] vein_toggle 292 0.000000
[COMP] vein_toggle 296 0.000000
[COMP] vein_toggle 300 0.000000
[COMP] vein_toggle 304 0.000000
[COMP] vein_toggle 308 0.000000
[COMP] vein_toggle 312 0.000000
[COMP] vein_toggle 316 0.000000
[COMP] vein_ridged -64 -0.080000
[COMP] vein_ridged -60 0.070200
[COMP] vein_ridged -56 0.220399
[COMP] vein_ridged -52 0.114523
[COMP] vein_ridged -48 0.063588
[COMP] vein_ridged -44 0.113039
[COMP] vein_ridged -40 0.173024
[COMP] vein_ridged -36 0.267289
[COMP] vein_ridged -32 0.361553
[COMP] vein_ridged -28 0.362850
[COMP] vein_ridged -24 0.364147
[COMP] vein_ridged -20 0.288800
[COMP] vein_ridged -16 0.213452
[COMP] vein_ridged -12 0.061316
[COMP] vein_ridged -8 0.079538
[COMP] vein_ridged -4 0.084842
[COMP] vein_ridged 0 0.217645
[COMP] vein_ridged 4 0.326929
[COMP] vein_ridged 8 0.436212
[COMP] vein_ridged 12 0.496666
[COMP] vein_ridged 16 0.557119
[COMP] vein_ridged 20 0.484875
[COMP] vein_ridged 24 0.412631
[COMP] vein_ridged 28 0.264675
[COMP] vein_ridged 32 0.127826
[COMP] vein_ridged 36 0.034624
[COMP] vein_ridged 40 0.045394
[COMP] vein_ridged 44 0.185129
[COMP] vein_ridged 48 0.324864
[COMP] vein_ridged 52 0.122432
[COMP] vein_ridged 56 -0.080000
[COMP] vein_ridged 60 -0.080000
[COMP] vein_ridged 64 -0.080000
[COMP] vein_ridged 68 -0.080000
[COMP] vein_ridged 72 -0.080000
[COMP] vein_ridged 76 -0.080000
[COMP] vein_ridged 80 -0.080000
[COMP] vein_ridged 84 -0.080000
[COMP] vein_ridged 88 -0.080000
[COMP] vein_ridged 92 -0.080000
[COMP] vein_ridged 96 -0.080000
[COMP] vein_ridged 100 -0.080000
[COMP] vein_ridged 104 -0.080000
[COMP] vein_ridged 108 -0.080000
[COMP] vein_ridged 112 -0.080000
[COMP] vein_ridged 116 -0.080000
[COMP] vein_ridged 120 -0.080000
[COMP] vein_ridged 124 -0.080000
[COMP] vein_ridged 128 -0.080000
[COMP] vein_ridged 132 -0.080000
[COMP] vein_ridged 136 -0.080000
[COMP] vein_ridged 140 -0.080000
[COMP] vein_ridged 144 -0.080000
[COMP] vein_ridged 148 -0.080000
[COMP] vein_ridged 152 -0.080000
[COMP] vein_ridged 156 -0.080000
[COMP] vein_ridged 160 -0.080000
[COMP] vein_ridged 164 -0.080000
[COMP] vein_ridged 168 -0.080000
[COMP] vein_ridged 172 -0.080000
[COMP] vein_ridged 176 -0.080000
[COMP] vein_ridged 180 -0.080000
[COMP] vein_ridged 184 -0.080000
[COMP] vein_ridged 188 -0.080000
[COMP] vein_ridged 192 -0.080000
[COMP] vein_ridged 196 -0.080000
[COMP] vein_ridged 200 -0.080000
[COMP] vein_ridged 204 -0.080000
[COMP] vein_ridged 208 -0.080000
[COMP] vein_ridged 212 -0.080000
[COMP] vein_ridged 216 -0.080000
[COMP] vein_ridged 220 -0.080000
[COMP] vein_ridged 224 -0.080000
[COMP] vein_ridged 228 -0.080000
[COMP] vein_ridged 232 -0.080000
[COMP] vein_ridged 236 -0.080000
[COMP] vein_ridged 240 -0.080000
[COMP] vein_ridged 244 -0.080000
[COMP] vein_ridged 248 -0.080000
[COMP] vein_ridged 252 -0.080000
[COMP] vein_ridged 256 -0.080000
[COMP] vein_ridged 260 -0.080000
[COMP] vein_ridged 264 -0.080000
[COMP] vein_ridged 268 -0.080000
[COMP] vein_ridged 272 -0.080000
[COMP] vein_ridged 276 -0.080000
[COMP] vein_ridged 280 -0.080000
[COMP] vein_ridged 284 -0.080000
[COMP] vein_ridged 288 -0.080000
[COMP] vein_ridged 292 -0.080000
[COMP] vein_ridged 296 -0.080000
[COMP] vein_ridged 300 -0.080000
[COMP] vein_ridged 304 -0.080000
[COMP] vein_ridged 308 -0.080000
[COMP] vein_ridged 312 -0.080000
[COMP] vein_ridged 316 -0.080000
[COMP] vein_gap -64 -0.409687
[COMP] vein_gap -60 -0.296128
[COMP] vein_gap -56 -0.107499
[COMP] vein_gap -52 0.113909
[COMP] vein_gap -48 0.320463
[COMP] vein_gap -44 0.452433
[COMP] vein_gap -40 0.467218
[COMP] vein_gap -36 0.375110
[COMP] vein_gap -32 0.225954
[COMP] vein_gap -28 0.056853
[COMP] vein_gap -24 -0.075406
[COMP] vein_gap -20 -0.127143
[COMP] vein_gap -16 -0.072779
[COMP] vein_gap -12 0.060901
[COMP] vein_gap -8 0.200717
[COMP] vein_gap -4 0.270280
[COMP] vein_gap 0 0.229057
[COMP] vein_gap 4 0.099335
[COMP] vein_gap 8 -0.067775
[COMP] vein_gap 12 -0.205097
[COMP] vein_gap 16 -0.295081
[COMP] vein_gap 20 -0.323485
[COMP] vein_gap 24 -0.284632
[COMP] vein_gap 28 -0.200971
[COMP] vein_gap 32 -0.104432
[COMP] vein_gap 36 -0.011886
[COMP] vein_gap 40 0.021653
[COMP] vein_gap 44 0.019060
[COMP] vein_gap 48 0.041703
[COMP] vein_gap 52 0.098515
[COMP] vein_gap 56 0.164791
[COMP] vein_gap 60 0.209981
[COMP] vein_gap 64 0.221693
[COMP] vein_gap 68 0.202683
[COMP] vein_gap 72 0.133446
[COMP] vein_gap 76 0.009795
[COMP] vein_gap 80 -0.091979
[COMP] vein_gap 84 -0.102499
[COMP] vein_gap 88 -0.005891
[COMP] vein_gap 92 0.166896
[COMP] vein_gap 96 0.340822
[COMP] vein_gap 100 0.415685
[COMP] vein_gap 104 0.354438
[COMP] vein_gap 108 0.212166
[COMP] vein_gap 112 0.064435
[COMP] vein_gap 116 -0.032066
[COMP] vein_gap 120 -0.045228
[COMP] vein_gap 124 0.020292
[COMP] vein_gap 128 0.113059
[COMP] vein_gap 132 0.143152
[COMP] vein_gap 136 0.063043
[COMP] vein_gap 140 -0.087404
[COMP] vein_gap 144 -0.195802
[COMP] vein_gap 148 -0.184075
[COMP] vein_gap 152 -0.037749
[COMP] vein_gap 156 0.197618
[COMP] vein_gap 160 0.422426
[COMP] vein_gap 164 0.544491
[COMP] vein_gap 168 0.535658
[COMP] vein_gap 172 0.428303
[COMP] vein_gap 176 0.230846
[COMP] vein_gap 180 -0.003696
[COMP] vein_gap 184 -0.182856
[COMP] vein_gap 188 -0.243111
[COMP] vein_gap 192 -0.205199
[COMP] vein_gap 196 -0.118935
[COMP] vein_gap 200 -0.017688
[COMP] vein_gap 204 0.090851
[COMP] vein_gap 208 0.213493
[COMP] vein_gap 212 0.316772
[COMP] vein_gap 216 0.359192
[COMP] vein_gap 220 0.324752
[COMP] vein_gap 224 0.234577
[COMP] vein_gap 228 0.122326
[COMP] vein_gap 232 0.017738
[COMP] vein_gap 236 -0.083029
[COMP] vein_gap 240 -0.182634
[COMP] vein_gap 244 -0.261593
[COMP] vein_gap 248 -0.304119
[COMP] vein_gap 252 -0.310554
[COMP] vein_gap 256 -0.310477
[COMP] vein_gap 260 -0.356613
[COMP] vein_gap 264 -0.446431
[COMP] vein_gap 268 -0.531210
[COMP] vein_gap 272 -0.568390
[COMP] vein_gap 276 -0.529379
[COMP] vein_gap 280 -0.409796
[COMP] vein_gap 284 -0.232496
[COMP] vein_gap 288 -0.042302
[COMP] vein_gap 292 0.093814
[COMP] vein_gap 296 0.151099
[COMP] vein_gap 300 0.167896
[COMP] vein_gap 304 0.200242
[COMP] vein_gap 308 0.256873
[COMP] vein_gap 312 0.318253
[COMP] vein_gap 316 0.351792
[COMP] temperature -64 -0.234641
[COMP] temperature -60 -0.234641
[COMP] temperature -56 -0.234641
[COMP] temperature -52 -0.234641
[COMP] temperature -48 -0.234641
[COMP] temperature -44 -0.234641
[COMP] temperature -40 -0.234641
[COMP] temperature -36 -0.234641
[COMP] temperature -32 -0.234641
[COMP] temperature -28 -0.234641
[COMP] temperature -24 -0.234641
[COMP] temperature -20 -0.234641
[COMP] temperature -16 -0.234641
[COMP] temperature -12 -0.234641
[COMP] temperature -8 -0.234641
[COMP] temperature -4 -0.234641
[COMP] temperature 0 -0.234641
[COMP] temperature 4 -0.234641
[COMP] temperature 8 -0.234641
[COMP] temperature 12 -0.234641
[COMP] temperature 16 -0.234641
[COMP] temperature 20 -0.234641
[COMP] temperature 24 -0.234641
[COMP] temperature 28 -0.234641
[COMP] temperature 32 -0.234641
[COMP] temperature 36 -0.234641
[COMP] temperature 40 -0.234641
[COMP] temperature 44 -0.234641
[COMP] temperature 48 -0.234641
[COMP] temperature 52 -0.234641
[COMP] temperature 56 -0.234641
[COMP] temperature 60 -0.234641
[COMP] temperature 64 -0.234641
[COMP] temperature 68 -0.234641
[COMP] temperature 72 -0.234641
[COMP] temperature 76 -0.234641
[COMP] temperature 80 -0.234641
[COMP] temperature 84 -0.234641
[COMP] temperature 88 -0.234641
[COMP] temperature 92 -0.234641
[COMP] temperature 96 -0.234641
[COMP] temperature 100 -0.234641
[COMP] temperature 104 -0.234641
[COMP] temperature 108 -0.234641
[COMP] temperature 112 -0.234641
[COMP] temperature 116 -0.234641
[COMP] temperature 120 -0.234641
[COMP] temperature 124 -0.234641
[COMP] temperature 128 -0.234641
[COMP] temperature 132 -0.234641
[COMP] temperature 136 -0.234641
[COMP] temperature 140 -0.234641
[COMP] temperature 144 -0.234641
[COMP] temperature 148 -0.234641
[COMP] temperature 152 -0.234641
[COMP] temperature 156 -0.234641
[COMP] temperature 160 -0.234641
[COMP] temperature 164 -0.234641
[COMP] temperature 168 -0.234641
[COMP] temperature 172 -0.234641
[COMP] temperature 176 -0.234641
[COMP] temperature 180 -0.234641
[COMP] temperature 184 -0.234641
[COMP] temperature 188 -0.234641
[COMP] temperature 192 -0.234641
[COMP] temperature 196 -0.234641
[COMP] temperature 200 -0.234641
[COMP] temperature 204 -0.234641
[COMP] temperature 208 -0.234641
[COMP] temperature 212 -0.234641
[COMP] temperature 216 -0.234641
[COMP] temperature 220 -0.234641
[COMP] temperature 224 -0.234641
[COMP] temperature 228 -0.234641
[COMP] temperature 232 -0.234641
[COMP] temperature 236 -0.234641
[COMP] temperature 240 -0.234641
[COMP] temperature 244 -0.234641
[COMP] temperature 248 -0.234641
[COMP] temperature 252 -0.234641
[COMP] temperature 256 -0.234641
[COMP] temperature 260 -0.234641
[COMP] temperature 264 -0.234641
[COMP] temperature 268 -0.234641
[COMP] temperature 272 -0.234641
[COMP] temperature 276 -0.234641
[COMP] temperature 280 -0.234641
[COMP] temperature 284 -0.234641
[COMP] temperature 288 -0.234641
[COMP] temperature 292 -0.234641
[COMP] temperature 296 -0.234641
[COMP] temperature 300 -0.234641
[COMP] temperature 304 -0.234641
[COMP] temperature 308 -0.234641
[COMP] temperature 312 -0.234641
[COMP] temperature 316 -0.234641
[COMP] vegetation -64 -0.261945
[COMP] vegetation -60 -0.261945
[COMP] vegetation -56 -0.261945
[COMP] vegetation -52 -0.261945
[COMP] vegetation -48 -0.261945
[COMP] vegetation -44 -0.261945
[COMP] vegetation -40 -0.261945
[COMP] vegetation -36 -0.261945
[COMP] vegetation -32 -0.261945
[COMP] vegetation -28 -0.261945
[COMP] vegetation -24 -0.261945
[COMP] vegetation -20 -0.261945
[COMP] vegetation -16 -0.261945
[COMP] vegetation -12 -0.261945
[COMP] vegetation -8 -0.261945
[COMP] vegetation -4 -0.261945
[COMP] vegetation 0 -0.261945
[COMP] vegetation 4 -0.261945
[COMP] vegetation 8 -0.261945
[COMP] vegetation 12 -0.261945
[COMP] vegetation 16 -0.261945
[COMP] vegetation 20 -0.261945
[COMP] vegetation 24 -0.261945
[COMP] vegetation 28 -0.261945
[COMP] vegetation 32 -0.261945
[COMP] vegetation 36 -0.261945
[COMP] vegetation 40 -0.261945
[COMP] vegetation 44 -0.261945
[COMP] vegetation 48 -0.261945
[COMP] vegetation 52 -0.261945
[COMP] vegetation 56 -0.261945
[COMP] vegetation 60 -0.261945
[COMP] vegetation 64 -0.261945
[COMP] vegetation 68 -0.261945
[COMP] vegetation 72 -0.261945
[COMP] vegetation 76 -0.261945
[COMP] vegetation 80 -0.261945
[COMP] vegetation 84 -0.261945
[COMP] vegetation 88 -0.261945
[COMP] vegetation 92 -0.261945
[COMP] vegetation 96 -0.261945
[COMP] vegetation 100 -0.261945
[COMP] vegetation 104 -0.261945
[COMP] vegetation 108 -0.261945
[COMP] vegetation 112 -0.261945
[COMP] vegetation 116 -0.261945
[COMP] vegetation 120 -0.261945
[COMP] vegetation 124 -0.261945
[COMP] vegetation 128 -0.261945
[COMP] vegetation 132 -0.261945
[COMP] vegetation 136 -0.261945
[COMP] vegetation 140 -0.261945
[COMP] vegetation 144 -0.261945
[COMP] vegetation 148 -0.261945
[COMP] vegetation 152 -0.261945
[COMP] vegetation 156 -0.261945
[COMP] vegetation 160 -0.261945
[COMP] vegetation 164 -0.261945
[COMP] vegetation 168 -0.261945
[COMP] vegetation 172 -0.261945
[COMP] vegetation 176 -0.261945
[COMP] vegetation 180 -0.261945
[COMP] vegetation 184 -0.261945
[COMP] vegetation 188 -0.261945
[COMP] vegetation 192 -0.261945
[COMP] vegetation 196 -0.261945
[COMP] vegetation 200 -0.261945
[COMP] vegetation 204 -0.261945
[COMP] vegetation 208 -0.261945
[COMP] vegetation 212 -0.261945
[COMP] vegetation 216 -0.261945
[COMP] vegetation 220 -0.261945
[COMP] vegetation 224 -0.261945
[COMP] vegetation 228 -0.261945
[COMP] vegetation 232 -0.261945
[COMP] vegetation 236 -0.261945
[COMP] vegetation 240 -0.261945
[COMP] vegetation 244 -0.261945
[COMP] vegetation 248 -0.261945
[COMP] vegetation 252 -0.261945
[COMP] vegetation 256 -0.261945
[COMP] vegetation 260 -0.261945
[COMP] vegetation 264 -0.261945
[COMP] vegetation 268 -0.261945
[COMP] vegetation 272 -0.261945
[COMP] vegetation 276 -0.261945
[COMP] vegetation 280 -0.261945
[COMP] vegetation 284 -0.261945
[COMP] vegetation 288 -0.261945
[COMP] vegetation 292 -0.261945
[COMP] vegetation 296 -0.261945
[COMP] vegetation 300 -0.261945
[COMP] vegetation 304 -0.261945
[COMP] vegetation 308 -0.261945
[COMP] vegetation 312 -0.261945
[COMP] vegetation 316 -0.261945
[SURF] (-278,-64,-240) initialDensity=0.117188 finalDensity=0.037482
[SURF] (-278,-60,-240) initialDensity=2.205635 finalDensity=0.036095
[SURF] (-278,-56,-240) initialDensity=4.129500 finalDensity=0.034707
[SURF] (-278,-52,-240) initialDensity=5.888781 finalDensity=0.039211
[SURF] (-278,-48,-240) initialDensity=7.483479 finalDensity=0.043713
[SURF] (-278,-44,-240) initialDensity=8.913594 finalDensity=0.050358
[SURF] (-278,-40,-240) initialDensity=10.179125 finalDensity=0.056999
[SURF] (-278,-36,-240) initialDensity=9.685375 finalDensity=0.051867
[SURF] (-278,-32,-240) initialDensity=9.191625 finalDensity=0.046733
[SURF] (-278,-28,-240) initialDensity=8.697875 finalDensity=0.038507
[SURF] (-278,-24,-240) initialDensity=8.204125 finalDensity=0.030276
[SURF] (-278,-20,-240) initialDensity=7.710375 finalDensity=0.017333
[SURF] (-278,-16,-240) initialDensity=7.216625 finalDensity=0.004385
[SURF] (-278,-12,-240) initialDensity=6.722875 finalDensity=-0.004628
[SURF] (-278,-8,-240) initialDensity=6.229125 finalDensity=-0.013641
[SURF] (-278,-4,-240) initialDensity=5.735375 finalDensity=-0.001584
[SURF] (-278,0,-240) initialDensity=5.241625 finalDensity=0.010472
[SURF] (-278,4,-240) initialDensity=4.747875 finalDensity=0.026611
[SURF] (-278,8,-240) initialDensity=4.254125 finalDensity=0.042736
[SURF] (-278,12,-240) initialDensity=3.760375 finalDensity=0.055723
[SURF] (-278,16,-240) initialDensity=3.266625 finalDensity=0.068692
[SURF] (-278,20,-240) initialDensity=2.772875 finalDensity=0.068530
[SURF] (-278,24,-240) initialDensity=2.279125 finalDensity=0.068367
[SURF] (-278,28,-240) initialDensity=1.785375 finalDensity=0.104233
[SURF] (-278,32,-240) initialDensity=1.291625 finalDensity=0.139826
[SURF] (-278,36,-240) initialDensity=0.797875 finalDensity=0.259195
[SURF] (-278,40,-240) initialDensity=0.304125 finalDensity=0.370312
[SURF] (-278,44,-240) initialDensity=-0.189625 finalDensity=0.228659
[SURF] (-278,48,-240) initialDensity=-0.683375 finalDensity=0.075492
[SURF] (-278,52,-240) initialDensity=-0.821625 finalDensity=0.038663
[SURF] (-278,56,-240) initialDensity=-0.945063 finalDensity=0.001729
[SURF] (-278,60,-240) initialDensity=-1.068500 finalDensity=-0.036069
[SURF] (-278,64,-240) initialDensity=-1.191938 finalDensity=-0.073763
[SURF] (-278,68,-240) initialDensity=-1.315375 finalDensity=-0.114992
[SURF] (-278,72,-240) initialDensity=-1.438813 finalDensity=-0.155820
[SURF] (-278,76,-240) initialDensity=-1.562250 finalDensity=-0.196707
[SURF] (-278,80,-240) initialDensity=-1.685688 finalDensity=-0.236883
[SURF] (-278,84,-240) initialDensity=-1.809125 finalDensity=-0.264745
[SURF] (-278,88,-240) initialDensity=-1.932563 finalDensity=-0.292125
[SURF] (-278,92,-240) initialDensity=-2.056000 finalDensity=-0.328935
[SURF] (-278,96,-240) initialDensity=-2.179438 finalDensity=-0.364589
[SURF] (-278,100,-240) initialDensity=-2.302875 finalDensity=-0.396806
[SURF] (-278,104,-240) initialDensity=-2.426313 finalDensity=-0.427775
[SURF] (-278,108,-240) initialDensity=-2.549750 finalDensity=-0.458333
[SURF] (-278,112,-240) initialDensity=-2.673188 finalDensity=-0.458333
[SURF] (-278,116,-240) initialDensity=-2.796625 finalDensity=-0.458333
[SURF] (-278,120,-240) initialDensity=-2.920063 finalDensity=-0.458333
[SURF] (-278,124,-240) initialDensity=-3.043500 finalDensity=-0.458333
[SURF] estimateSurfaceHeight(-278,-240)=32
[SURF] base_3d_noise(y=31)=0.134199
[SURF] factor(y=31)=3.950000
[SURF] depth(y=31)=0.134062
[SURF] jaggedness(y=31)=0.000000
[SURF] continents(y=31)=-0.205657
[SURF] erosion(y=31)=0.294976
[SURF] barrier(y=31)=-0.203395
[ESTDUMP] chunk(-16,-16) sh4=32 32 32 32
[ESTDUMP] chunk(-18,-16) sh4=32 32 32 32
[ESTDUMP] chunk(-17,-15) sh4=32 32 32 32
[ESTDUMP] chunk(-17,-16) sh4=32 32 32 32
[ESTDUMP] chunk(-15,-16) sh4=32 40 32 40
[ESTDUMP] chunk(-15,-15) sh4=32 40 48 48
[ESTDUMP] chunk(-16,-15) sh4=32 32 32 48
[ESTDUMP] chunk(-17,-14) sh4=32 32 32 40
[ESTDUMP] chunk(-15,-14) sh4=48 48 56 56
[ESTDUMP] chunk(-18,-14) sh4=32 32 32 32
[ESTDUMP] chunk(-16,-14) sh4=32 48 40 56
[ESTDUMP] chunk(-18,-15) sh4=32 32 32 32
[ESTDUMP] (-278,-240) singleEst=32
[ESTDUMP] chunk(-16,-13) sh4=40 56 56 56
[ESTDUMP] chunk(-18,-13) sh4=32 32 32 40
[ESTDUMP] chunk(-17,-13) sh4=32 40 40 56
[ESTDUMP] chunk(-15,-13) sh4=56 56 56 56
parallel: 16 chunks, 16 threads (arg=0 hw=24), wall=84.2ms (5.26ms/chunk)
chunk (-18,-16): match=98304/98304 (100.00%) nonAir=32216/32216 (100.00%)
chunk (-17,-16): match=98304/98304 (100.00%) nonAir=32445/32445 (100.00%)
chunk (-16,-16): match=97940/98304 (99.63%) nonAir=32148/32512 (98.88%)
chunk (-15,-16): match=96914/98304 (98.59%) nonAir=31122/32512 (95.72%)
chunk (-18,-15): match=95775/98304 (97.43%) nonAir=28407/29464 (96.41%)
chunk (-17,-15): match=96214/98304 (97.87%) nonAir=28920/30110 (96.05%)
chunk (-16,-15): match=95436/98304 (97.08%) nonAir=29638/31617 (93.74%)
chunk (-15,-15): match=95817/98304 (97.47%) nonAir=30111/32409 (92.91%)
chunk (-18,-14): match=91386/98304 (92.96%) nonAir=23934/30340 (78.89%)
chunk (-17,-14): match=89498/98304 (91.04%) nonAir=20721/29089 (71.23%)
chunk (-16,-14): match=91056/98304 (92.63%) nonAir=24228/31355 (77.27%)
chunk (-15,-14): match=92462/98304 (94.06%) nonAir=27358/32781 (83.46%)
chunk (-18,-13): match=92619/98304 (94.22%) nonAir=24789/30363 (81.64%)
chunk (-17,-13): match=90761/98304 (92.33%) nonAir=23722/30882 (76.81%)
chunk (-16,-13): match=91220/98304 (92.79%) nonAir=25323/31901 (79.38%)
chunk (-15,-13): match=92116/98304 (93.71%) nonAir=25409/31109 (81.68%)
TOTAL: match=1505822/1572864 (95.7376%) nonAir match=440491/501105 (87.9039%)
